MigrationID,Version,MigrationName,ExecutedAt,ExecutionTimeMs,Status
MIG-0917,v1.917,alter_table_merchant_modify_index_917,2024-06-25 03:20:00,706,Success
MIG-0918,v1.918,alter_table_merchant_modify_index_918,2024-06-27 06:30:00,1401,Success
MIG-0919,v1.919,alter_table_merchant_rename_field_919,2024-06-28 18:31:00,729,Success
MIG-0920,v1.920,alter_table_account_add_column_920,2024-07-01 06:21:00,2135,Success
MIG-0921,v1.921,alter_table_transaction_rename_field_921,2024-07-02 18:24:00,2367,Success
MIG-0922,v1.922,alter_table_customer_rename_field_922,2024-07-05 06:30:00,1103,Success
MIG-0923,v1.923,alter_table_transaction_add_column_923,2024-07-06 19:25:00,38,Success
MIG-0924,v1.924,alter_table_exception_create_table_924,2024-07-09 05:05:00,302,Success
MIG-0925,v1.925,alter_table_merchant_add_column_925,2024-07-11 08:29:00,163,Success
MIG-0926,v1.926,alter_table_transaction_modify_index_926,2024-07-13 10:11:00,2241,Success
MIG-0927,v1.927,alter_table_transaction_add_column_927,2024-07-14 20:09:00,2220,Success
MIG-0928,v1.928,alter_table_merchant_create_table_928,2024-07-17 01:31:00,2349,Success
MIG-0929,v1.929,alter_table_wallet_drop_unused_929,2024-07-19 11:36:00,911,Success
MIG-0930,v1.930,alter_table_exception_modify_index_930,2024-07-20 16:03:00,350,Success
MIG-0931,v1.931,alter_table_wallet_create_table_931,2024-07-21 20:11:00,209,Success
MIG-0932,v1.932,alter_table_account_modify_index_932,2024-07-23 02:50:00,2260,Success
MIG-0933,v1.933,alter_table_account_drop_unused_933,2024-07-24 03:47:00,96,Success
MIG-0934,v1.934,alter_table_customer_modify_index_934,2024-07-26 16:33:00,2311,Success
MIG-0935,v1.935,alter_table_customer_rename_field_935,2024-07-29 03:52:00,1234,Success
MIG-0936,v1.936,alter_table_merchant_add_column_936,2024-07-31 14:29:00,1892,Success
MIG-0937,v1.937,alter_table_wallet_modify_index_937,2024-08-02 02:58:00,1513,Success
MIG-0938,v1.938,alter_table_customer_drop_unused_938,2024-08-03 07:18:00,899,Success
MIG-0939,v1.939,alter_table_card_drop_unused_939,2024-08-04 11:40:00,2234,Success
MIG-0940,v1.940,alter_table_exception_modify_index_940,2024-08-06 19:18:00,1693,Success
MIG-0941,v1.941,alter_table_wallet_modify_index_941,2024-08-08 23:07:00,2220,Success
MIG-0942,v1.942,alter_table_merchant_rename_field_942,2024-08-10 06:28:00,310,Success
MIG-0943,v1.943,alter_table_merchant_rename_field_943,2024-08-11 11:20:00,1539,Success
MIG-0944,v1.944,alter_table_wallet_modify_index_944,2024-08-12 19:37:00,957,Success
MIG-0945,v1.945,alter_table_exception_modify_index_945,2024-08-15 06:11:00,998,Success
MIG-0946,v1.946,alter_table_transaction_add_column_946,2024-08-16 11:23:00,861,Success
MIG-0947,v1.947,alter_table_customer_drop_unused_947,2024-08-18 17:57:00,1404,Success
MIG-0948,v1.948,alter_table_transaction_drop_unused_948,2024-08-20 21:44:00,1376,Success
MIG-0949,v1.949,alter_table_card_drop_unused_949,2024-08-22 05:53:00,466,Success
MIG-0950,v1.950,alter_table_account_rename_field_950,2024-08-24 08:58:00,1750,Success
MIG-0951,v1.951,alter_table_card_modify_index_951,2024-08-26 09:03:00,777,Success
MIG-0952,v1.952,alter_table_account_create_table_952,2024-08-27 11:52:00,216,Success
MIG-0953,v1.953,alter_table_exception_add_column_953,2024-08-29 22:52:00,1758,Success
MIG-0954,v1.954,alter_table_card_modify_index_954,2024-09-01 02:09:00,303,Success
MIG-0955,v1.955,alter_table_customer_add_column_955,2024-09-02 06:31:00,915,Success
MIG-0956,v1.956,alter_table_transaction_add_column_956,2024-09-03 07:39:00,239,Success
MIG-0957,v1.957,alter_table_card_rename_field_957,2024-09-04 19:26:00,907,Success
MIG-0958,v1.958,alter_table_transaction_rename_field_958,2024-09-07 05:20:00,1452,Success
MIG-0959,v1.959,alter_table_transaction_create_table_959,2024-09-08 18:07:00,2277,Success
MIG-0960,v1.960,alter_table_card_create_table_960,2024-09-10 20:02:00,302,Success
MIG-0961,v1.961,alter_table_wallet_modify_index_961,2024-09-13 07:10:00,1076,Success
MIG-0962,v1.962,alter_table_card_modify_index_962,2024-09-14 14:45:00,1597,Success
MIG-0963,v1.963,alter_table_merchant_create_table_963,2024-09-16 20:20:00,1598,Success
MIG-0964,v1.964,alter_table_card_modify_index_964,2024-09-18 22:51:00,321,Success
MIG-0965,v1.965,alter_table_card_create_table_965,2024-09-20 03:01:00,471,Success
MIG-0966,v1.966,alter_table_exception_add_column_966,2024-09-22 11:53:00,485,Success
MIG-0967,v1.967,alter_table_merchant_drop_unused_967,2024-09-23 14:43:00,1129,Failed
MIG-0968,v1.968,alter_table_merchant_drop_unused_967_retry,2024-09-24 23:09:00,548,Success
MIG-0969,v1.969,alter_table_account_create_table_969,2024-09-27 00:01:00,281,Success
MIG-0970,v1.970,alter_table_account_modify_index_970,2024-09-28 04:06:00,2203,Success
MIG-0971,v1.971,alter_table_exception_rename_field_971,2024-09-29 07:21:00,114,Success
MIG-0972,v1.972,alter_table_merchant_add_column_972,2024-10-01 17:04:00,650,Success
MIG-0973,v1.973,alter_table_account_rename_field_973,2024-10-02 18:01:00,677,Success
MIG-0974,v1.974,alter_table_card_rename_field_974,2024-10-04 20:27:00,1810,Success
MIG-0975,v1.975,alter_table_exception_add_column_975,2024-10-07 05:59:00,360,Success
MIG-0976,v1.976,alter_table_transaction_add_column_976,2024-10-08 09:57:00,1726,Success
MIG-0977,v1.977,alter_table_merchant_create_table_977,2024-10-09 14:44:00,691,Success
MIG-0978,v1.978,alter_table_customer_modify_index_978,2024-10-11 02:53:00,1521,Success
MIG-0979,v1.979,alter_table_merchant_create_table_979,2024-10-12 11:19:00,900,Success
MIG-0980,v1.980,alter_table_card_modify_index_980,2024-10-14 13:15:00,922,Success
MIG-0981,v1.981,alter_table_card_add_column_981,2024-10-16 02:07:00,172,Success
MIG-0982,v1.982,alter_table_merchant_rename_field_982,2024-10-18 11:12:00,337,Success
MIG-0983,v1.983,alter_table_merchant_add_column_983,2024-10-19 22:09:00,604,Success
MIG-0984,v1.984,alter_table_customer_create_table_984,2024-10-21 10:06:00,1854,Success
MIG-0985,v1.985,alter_table_card_rename_field_985,2024-10-22 11:16:00,1612,Success
MIG-0986,v1.986,alter_table_account_create_table_986,2024-10-23 21:12:00,2451,Success
MIG-0987,v1.987,alter_table_account_add_column_987,2024-10-26 06:23:00,434,Success
MIG-0988,v1.988,alter_table_transaction_rename_field_988,2024-10-27 11:52:00,107,Success
MIG-0989,v1.989,alter_table_exception_rename_field_989,2024-10-28 19:31:00,996,Success
MIG-0990,v1.990,alter_table_transaction_add_column_990,2024-10-30 22:53:00,70,Success
MIG-0991,v1.991,alter_table_customer_drop_unused_991,2024-11-02 05:21:00,1116,Success
MIG-0992,v1.992,alter_table_transaction_add_column_992,2024-11-04 07:25:00,1036,Success
MIG-0993,v1.993,alter_table_wallet_create_table_993,2024-11-06 15:35:00,1330,Success
MIG-0994,v1.994,alter_table_wallet_modify_index_994,2024-11-09 00:59:00,2134,Success
MIG-0995,v1.995,alter_table_account_add_column_995,2024-11-10 09:50:00,421,Success
MIG-0996,v1.996,alter_table_account_add_column_996,2024-11-11 11:50:00,197,Success
MIG-0997,v1.997,alter_table_account_modify_index_997,2024-11-12 17:29:00,1151,Success
MIG-0998,v1.998,alter_table_card_modify_index_998,2024-11-15 01:12:00,373,Success
MIG-0999,v1.999,alter_table_wallet_rename_field_999,2024-11-17 01:46:00,1726,Success
MIG-1000,v1.1000,alter_table_merchant_rename_field_1000,2024-11-18 06:01:00,1657,Success
